npi,NE,MW,S,W,female,male,opioid_prescb,opioid,non_opioid
1366766966,0,0,0,1,0,1,0,0,14
1447340260,0,0,0,0,0,1,0,0,26
1144305301,0,1,0,0,0,1,0,0,1722
1346244167,0,0,0,0,0,1,1,29,0
1346221173,0,0,1,0,0,1,1,44,2036
1154347235,0,0,0,1,0,1,1,11,382
1538162128,0,1,0,0,1,0,1,0,33
1104841394,0,0,0,0,0,1,1,687,2097
1023336211,0,1,0,0,0,1,1,53,763
1346545837,0,0,1,0,0,1,1,11,0
1437143237,0,0,0,0,0,1,1,1068,8770
1376967299,0,0,1,0,1,0,0,0,27
1215946892,0,1,0,0,0,1,1,0,152
1043219546,0,1,0,0,0,1,1,37,961
1073715637,0,0,0,1,1,0,0,0,411
1619103280,0,1,0,0,1,0,0,0,11
1124229521,0,0,0,1,0,1,1,50,131
1841222189,0,0,1,0,0,1,1,115,187
1376733642,0,0,1,0,0,1,0,0,1405
1780657510,0,0,0,0,0,1,1,0,25
1346218880,0,0,0,0,1,0,0,0,69
1407962285,0,0,0,0,1,0,1,13,833
1154499010,0,1,0,0,0,1,0,0,203
1003922345,0,0,0,0,1,0,0,0,1066
1245224344,0,0,1,0,0,1,0,0,1033
1497962260,0,1,0,0,1,0,0,0,286
1255302568,0,1,0,0,0,1,1,214,177
1962580050,0,0,0,0,1,0,1,46,22
1265525372,0,0,1,0,0,1,1,0,576
1053310292,0,0,0,0,1,0,1,64,1361
1184686628,0,0,0,0,1,0,1,12,1628
1962603399,0,0,1,0,1,0,1,1487,1563
1598033367,0,0,1,0,1,0,0,0,136
1225002066,0,0,0,0,0,1,1,80,4306
1427082023,0,0,1,0,1,0,1,142,2305
1386872232,0,0,0,0,0,1,0,0,11
1972730901,0,0,0,0,1,0,1,30,27
1558338376,0,0,1,0,0,1,1,15,250
1891081634,0,0,1,0,0,1,0,0,44
1134161409,0,0,1,0,0,1,1,907,347
1720229685,0,0,1,0,1,0,0,0,12
1316084056,0,0,0,1,0,1,1,118,68
1033141585,0,0,0,1,0,1,1,18,0
1649298431,0,0,1,0,1,0,0,0,28
1427050871,0,0,0,1,0,1,0,0,177
1417059866,0,0,1,0,0,1,1,13,15
1609889377,0,0,0,0,0,1,1,18,113
1386824118,0,0,0,1,0,1,0,0,12
1811951932,0,1,0,0,0,1,0,0,149
1366496200,0,1,0,0,1,0,1,33,24
1578505525,0,0,1,0,0,1,0,0,389
1336378595,0,1,0,0,0,1,1,12,0
1386708105,0,1,0,0,0,1,1,21,0
1548325855,0,0,0,1,0,1,1,40,64
1518275155,0,0,0,1,0,1,1,105,830
1760765770,0,0,1,0,0,1,1,0,33
1962488676,0,0,1,0,0,1,0,0,159
1427037100,0,1,0,0,1,0,0,0,60
1487956728,0,0,0,0,1,0,1,14,0
1538261680,0,1,0,0,1,0,0,0,36
1942237094,0,0,1,0,0,1,0,0,789
1740387547,0,1,0,0,1,0,0,0,1275
1194083774,0,0,0,1,1,0,1,55,582
1912905753,0,0,1,0,1,0,0,0,103
1942220660,0,0,1,0,0,1,1,0,383
1114092103,0,0,0,0,1,0,0,0,1341
1619972155,0,0,1,0,0,1,1,1862,18116
1518399484,0,1,0,0,1,0,0,0,279
1952744625,0,0,0,1,0,1,1,16,0
1669449229,0,0,1,0,0,1,1,338,5542
1124263793,0,1,0,0,1,0,0,0,40
1255650073,0,1,0,0,0,1,0,0,87
1144370974,0,0,0,1,0,1,1,257,3916
1871657528,0,1,0,0,1,0,1,15,610
1578599163,0,0,0,1,1,0,0,0,2648
1679668313,0,1,0,0,1,0,1,98,746
1841266327,0,0,0,0,1,0,0,0,479
1881753416,0,0,0,1,1,0,1,402,4706
1225293673,0,1,0,0,1,0,1,21,49
1568776185,0,0,0,0,0,1,0,0,13
1801900725,0,1,0,0,0,1,1,102,3557
1710045869,0,0,0,0,0,1,1,0,23
1346413416,0,0,0,0,1,0,1,19,1345
1154363901,0,1,0,0,1,0,1,26,0
1790949337,0,1,0,0,0,1,1,24,0
1902867492,0,1,0,0,0,1,1,0,94
1275883779,0,0,1,0,1,0,0,0,46
1114289865,0,0,0,0,1,0,0,0,431
1114187366,0,0,1,0,0,1,1,96,103
1316017122,0,0,0,1,0,1,1,238,12449
1205948684,0,0,0,0,1,0,0,0,11
1407839145,0,0,0,0,0,1,0,0,465
1780699975,0,0,0,0,1,0,1,267,5128
1952483695,0,0,0,0,1,0,1,17,2694
1144257544,0,0,0,0,1,0,1,45,100
1538169974,0,0,1,0,0,1,1,1008,603
1942242813,0,1,0,0,1,0,0,0,87
1124098603,0,0,1,0,0,1,1,4941,33119
1740242908,0,0,0,0,1,0,1,24,1148
1639322191,0,0,0,1,0,1,1,96,257
1629025697,0,0,1,0,0,1,1,34,1090
1508823410,0,1,0,0,0,1,1,63,11
1114360831,0,0,1,0,0,1,1,93,1925
1447448337,0,1,0,0,0,1,1,46,57
1982715843,0,0,0,1,1,0,1,76,652
1659376242,0,1,0,0,0,1,1,37,71
1275533531,0,1,0,0,0,1,0,0,100
1417201948,0,0,1,0,1,0,0,0,29
1114926631,0,0,1,0,0,1,1,137,869
1063699163,0,1,0,0,0,1,1,38,43
1124077805,0,0,1,0,0,1,1,72,421
1790996437,0,0,0,1,1,0,0,0,194
1619035573,0,0,1,0,0,1,1,57,3056
1346341351,0,0,0,1,0,1,1,302,1300
1932100302,0,0,1,0,0,1,1,14,51
1538421094,0,0,0,1,1,0,0,0,105
1760552673,0,0,1,0,0,1,1,164,1413
1306012000,0,0,0,0,0,1,1,0,1698
1689722589,0,0,0,1,1,0,0,0,129
1184839284,0,0,0,0,0,1,1,0,1705
1285833194,0,1,0,0,0,1,1,26,42
1902889827,0,1,0,0,0,1,1,1040,12523
1083880470,0,0,0,1,1,0,1,21,399
1821359571,0,0,0,1,1,0,0,0,40
1013081322,0,1,0,0,0,1,1,66,188
1699046359,0,0,1,0,1,0,1,20,527
1003912031,0,0,0,0,0,1,1,13,7711
1730460874,0,0,1,0,1,0,1,41,329
1659341329,0,1,0,0,0,1,1,37,208
1174521363,0,0,0,0,1,0,1,0,103
1669524021,0,0,0,1,0,1,1,75,103
1871518241,0,0,1,0,0,1,1,65,2664
1316000342,0,0,1,0,1,0,0,0,327
1871601203,0,0,0,0,1,0,0,0,1547
1598733313,0,0,1,0,1,0,1,14,1606
1184602989,0,0,0,1,1,0,0,0,12
1508978214,0,0,1,0,0,1,1,1384,8701
1295735751,0,1,0,0,0,1,1,283,3424
1124024161,0,1,0,0,0,1,0,0,12
1982781324,0,0,0,1,0,1,0,0,41
1851473326,0,0,1,0,1,0,1,76,70
1013157353,0,0,0,1,1,0,1,107,990
1124060298,0,0,1,0,0,1,0,0,528
1336119015,0,0,1,0,0,1,1,181,239
1750677423,0,0,0,0,0,1,1,18,269
1356459010,0,0,0,1,0,1,1,15,86
1508138447,0,0,0,1,0,1,1,65,3149
1750418935,0,0,0,0,0,1,0,0,13
1013942572,0,0,0,1,0,1,1,32,0
1245386846,0,0,0,1,0,1,1,244,5060
1518988443,0,0,0,1,0,1,1,114,71
1356552665,0,1,0,0,1,0,1,0,788
1003812769,0,0,0,0,0,1,0,0,5482
1306952601,0,0,1,0,1,0,0,0,50
1275795288,0,1,0,0,1,0,0,0,15
1023005899,0,0,1,0,0,1,1,0,75
1780913707,0,0,0,0,1,0,0,0,28
1003986522,0,1,0,0,0,1,0,0,11
1013065788,0,0,0,0,0,1,0,0,29
1649324781,0,1,0,0,0,1,1,33,108
1619961224,0,0,0,0,0,1,1,55,2158
1801212840,0,1,0,0,1,0,0,0,182
1467438978,0,1,0,0,1,0,1,18,0
1528039252,0,0,1,0,1,0,1,11,1151
1780638510,0,0,0,0,1,0,1,135,144
1255427084,0,0,0,1,1,0,0,0,426
1073648614,0,1,0,0,0,1,1,0,72
1902238512,0,0,1,0,1,0,0,0,17
1669481537,0,0,1,0,0,1,1,751,7832
1164516480,0,0,0,0,0,1,0,0,19
1003854860,0,0,1,0,1,0,0,0,117
1376750067,0,0,0,1,1,0,0,0,14
1407159288,0,0,0,1,1,0,1,307,4017
1194777243,0,0,1,0,0,1,0,0,12
1568461564,0,0,1,0,0,1,0,0,14
1659389773,0,0,0,1,0,1,1,442,8027
1932145125,0,0,1,0,1,0,1,40,2483
1073613741,0,0,0,0,0,1,0,0,287
1942451208,0,0,0,1,1,0,0,0,109
1144424649,0,1,0,0,0,1,0,0,1201
1023142684,0,1,0,0,1,0,1,52,4427
1114989548,0,0,0,0,1,0,0,0,11
1477852663,0,0,0,1,1,0,1,22,55
1366498222,0,1,0,0,0,1,0,0,336
1730124975,0,0,0,1,1,0,1,17,101
1386634210,0,0,0,0,0,1,0,0,81
1568559375,0,0,0,1,0,1,1,11,466
1518061738,0,0,0,0,1,0,0,0,15
1164680575,0,0,1,0,1,0,1,0,11
1285601765,0,1,0,0,1,0,1,197,6188
1497837165,0,0,0,0,1,0,0,0,13
1467427930,0,0,1,0,1,0,0,0,462
1336230481,0,1,0,0,1,0,0,0,296
1588948574,0,0,0,1,1,0,1,0,253
1003856089,0,0,1,0,0,1,1,39,894
1215024096,0,0,0,0,0,1,0,0,24
1912294513,0,0,0,1,1,0,0,0,138
1275536351,0,0,1,0,1,0,0,0,129
1982857439,0,0,1,0,0,1,0,0,17
1992704209,0,1,0,0,0,1,0,0,3937
1265787766,0,0,1,0,0,1,1,13,0
1811013154,0,1,0,0,0,1,0,0,253
1891761508,0,0,1,0,0,1,1,385,1878
1114019635,0,0,0,0,1,0,0,0,1585
1861718256,0,1,0,0,1,0,0,0,11
1538114632,0,0,0,1,0,1,1,316,2307
1427148881,0,0,0,1,0,1,1,43,36
1649272006,0,0,1,0,0,1,1,12,613
1770594699,0,0,0,1,0,1,0,0,282
1891702981,0,0,1,0,1,0,1,160,117
1598736811,0,0,0,0,0,1,0,0,167
1750557518,0,0,1,0,1,0,1,358,8869
1245250968,0,1,0,0,0,1,0,0,799
1922022763,0,0,1,0,0,1,0,0,24
1992820641,0,0,1,0,1,0,0,0,201
1295983963,0,0,0,0,1,0,0,0,271
1770643553,0,0,0,0,0,1,0,0,47
1871880534,0,0,0,1,0,1,1,11,0
1518041722,0,0,1,0,1,0,0,0,1044
1801824024,0,0,0,1,0,1,1,20,302
1790870673,0,0,1,0,0,1,1,71,69
1003847310,0,0,1,0,0,1,1,82,720
1295984938,0,0,0,0,1,0,1,43,0
1154566487,0,0,1,0,0,1,0,0,44
1164619524,0,0,0,0,0,1,1,62,179
1255310140,0,0,0,1,1,0,1,65,1118
1003867540,0,0,1,0,1,0,1,0,17
1104920362,0,0,0,1,0,1,0,0,14
1831492743,0,0,1,0,1,0,0,0,3254
1225033566,0,1,0,0,1,0,1,29,1164
1497741300,0,1,0,0,0,1,0,0,372
1245290402,0,0,1,0,0,1,1,285,5906
1467496349,0,0,0,0,0,1,0,0,2081
1497967194,0,0,1,0,0,1,1,14,12
1740245331,0,1,0,0,0,1,0,0,23
1679984694,0,0,0,0,1,0,0,0,50
1073698379,0,0,1,0,0,1,1,13,0
1689676876,0,0,0,0,1,0,1,48,8534
1316023385,0,0,0,1,0,1,1,158,250
1881688794,0,0,0,0,0,1,1,213,61
1659475366,0,0,0,0,0,1,0,0,261
1124041355,0,0,1,0,0,1,1,51,160
1861588360,0,1,0,0,0,1,1,163,3252
1508171943,0,0,1,0,1,0,1,873,923
1700828027,0,0,0,1,0,1,1,0,231
1639124779,0,0,0,0,0,1,1,0,1194
1114014438,0,0,0,1,0,1,0,0,1327
1255549218,0,1,0,0,0,1,0,0,285
1679681456,0,0,0,0,1,0,0,0,438
1578582391,0,1,0,0,0,1,1,609,4872
1750721155,0,0,1,0,1,0,1,34,0
1578638573,0,0,0,0,0,1,1,172,2279
1720399058,0,1,0,0,0,1,0,0,41
1215033832,0,1,0,0,0,1,1,28,23
1548281306,0,0,1,0,0,1,1,0,18
1588658967,0,0,0,0,0,1,0,0,12
1003827569,0,0,1,0,0,1,0,0,13
1811920069,0,0,0,1,0,1,0,0,12
1164699005,0,1,0,0,0,1,0,0,31
1811286073,0,0,1,0,0,1,0,0,147
1346438686,0,0,0,0,1,0,0,0,211
1619149994,0,0,0,0,0,1,0,0,16
1275523722,0,1,0,0,0,1,1,12,1002
1275544611,0,1,0,0,1,0,1,102,2553
1407001688,0,0,0,0,0,1,0,0,40
1023088580,0,1,0,0,0,1,0,0,110
1306800735,0,1,0,0,0,1,1,0,363
1225475981,0,1,0,0,1,0,1,0,87
1558784975,0,0,1,0,1,0,1,206,132
1366453458,0,0,1,0,0,1,1,242,3974
1528062908,0,1,0,0,0,1,0,0,63
1871503615,0,0,0,0,1,0,0,0,13
1750724191,0,1,0,0,1,0,0,0,23
1265620181,0,0,0,0,1,0,0,0,13
1679731665,0,1,0,0,0,1,1,0,296
1649309329,0,0,1,0,0,1,0,0,107
1376772913,0,0,0,1,1,0,0,0,36
1912178526,0,0,0,1,1,0,1,0,12
1861758369,0,0,1,0,1,0,0,0,11
1942543814,0,0,0,1,0,1,1,0,175
1245385038,0,0,1,0,1,0,0,0,12
1689613309,0,1,0,0,1,0,1,129,2019
1366612566,0,0,1,0,0,1,1,1427,12300
1922278878,0,0,1,0,1,0,1,81,1204
1952539678,0,0,1,0,1,0,1,92,5883
1558395152,0,0,1,0,0,1,0,0,161
1750786133,0,0,0,1,0,1,0,0,14
1386685519,0,0,1,0,0,1,1,186,6296
1548309610,0,0,0,0,1,0,1,0,13
1831288166,0,0,0,0,0,1,0,0,11
1346401544,0,1,0,0,0,1,0,0,38
1730157850,0,0,0,1,0,1,1,2862,1370
1629029517,0,1,0,0,1,0,0,0,12
1255345914,0,0,0,1,1,0,0,0,93
1639273279,0,0,1,0,0,1,0,0,19
1699035634,0,0,0,0,0,1,1,13,0
1700988755,0,0,1,0,1,0,0,0,620
1992847669,0,0,1,0,0,1,1,48,5250
1356392252,0,1,0,0,0,1,1,22,0
1780789073,0,0,0,0,0,1,1,49,11385
1750471777,0,1,0,0,0,1,1,12,378
1841312865,0,0,0,1,0,1,1,20,268
1255425856,0,0,0,0,0,1,0,0,44
1255323895,0,1,0,0,0,1,0,0,427
1972595700,0,0,0,1,1,0,0,0,283
1669659595,0,0,1,0,1,0,0,0,287
1932178787,0,0,1,0,0,1,0,0,1918
1558358200,0,0,0,0,0,1,1,0,1281
1124184841,0,0,1,0,0,1,1,89,1386
1669583811,0,0,0,1,0,1,1,61,983
1992704662,0,1,0,0,1,0,0,0,59
1730241928,0,0,1,0,0,1,1,548,3051
1932183324,0,0,1,0,0,1,0,0,261
1376960237,0,0,1,0,0,1,0,0,13
1659325348,0,0,0,1,1,0,1,27,754
1376869677,0,0,1,0,1,0,1,437,8055
1891701017,0,0,1,0,1,0,1,11,976
1730123209,0,0,1,0,0,1,0,0,41
1023081551,0,0,1,0,1,0,1,889,10437
1013918259,0,1,0,0,0,1,0,0,13
1053403329,0,1,0,0,0,1,1,158,1332
1528281227,0,0,1,0,0,1,0,0,21
1003889411,0,1,0,0,0,1,1,195,3515
1174558761,0,1,0,0,0,1,0,0,64
1124127899,0,0,1,0,1,0,0,0,30
1962594580,0,0,1,0,1,0,1,102,12224
1710985460,0,0,0,0,0,1,1,12,792
1033193032,0,0,0,0,0,1,0,0,2686
1033350103,0,0,0,1,0,1,1,126,3094
1174744148,0,0,1,0,0,1,0,0,16
1912971391,0,0,0,1,1,0,1,338,7960
1164673893,0,0,1,0,1,0,1,22,185
1497912729,0,0,0,0,0,1,1,41,50
1205021912,0,0,1,0,0,1,0,0,524
1922071471,0,1,0,0,0,1,0,0,3393
1477550689,0,1,0,0,0,1,1,772,6433
1598990434,0,1,0,0,0,1,0,0,666
1497916092,0,0,0,1,0,1,0,0,16
1144492166,0,0,1,0,0,1,0,0,825
1407021637,0,1,0,0,1,0,1,97,1638
1780940403,0,0,0,1,0,1,0,0,161
1497016794,0,0,1,0,0,1,1,26,0
1972602803,0,1,0,0,0,1,0,0,30
1255435350,0,1,0,0,0,1,1,15,142
1497952253,0,0,1,0,1,0,1,16,0
1649419912,0,0,1,0,1,0,1,38,15
1861744658,0,1,0,0,1,0,1,240,67
1558344812,0,0,0,1,1,0,1,226,193
1952582132,0,0,0,0,1,0,0,0,21
1114149523,0,0,0,0,0,1,1,152,75
1013152016,0,0,1,0,0,1,1,83,2573
1558486274,0,0,1,0,0,1,1,12,58
1639449069,0,0,0,0,1,0,0,0,271
1750709275,0,0,0,0,0,1,0,0,44
1720262462,0,0,0,1,0,1,1,310,4544
1114920246,0,0,1,0,0,1,1,28,0
1528041365,0,0,0,0,0,1,1,25,17
1891753067,0,1,0,0,0,1,1,12,14
1053336479,0,1,0,0,1,0,1,106,1352
1568671543,0,1,0,0,0,1,0,0,688
1265480834,0,0,0,0,0,1,0,0,916
1306946975,0,0,0,1,0,1,0,0,36
1730116385,0,0,0,1,0,1,1,55,84
1003881947,0,0,0,0,1,0,1,41,72
1538218730,0,0,1,0,0,1,0,0,53
1275828196,0,0,1,0,0,1,0,0,38
1770633190,0,0,0,1,0,1,0,0,21
1326051343,0,1,0,0,1,0,1,0,44
1275507170,0,0,1,0,0,1,1,282,1853
1316097587,0,1,0,0,0,1,1,13,123
1841341294,0,0,0,1,0,1,0,0,41
1275504888,0,0,1,0,0,1,1,58,172
1033142203,0,1,0,0,0,1,1,109,131
1902246127,0,1,0,0,1,0,1,31,191
1366489296,0,0,1,0,0,1,1,27,1146
1578694857,0,0,0,0,0,1,0,0,16
1275551624,0,1,0,0,0,1,1,28,550
1356380083,0,0,0,1,0,1,1,16,12
1902974983,0,0,1,0,0,1,0,0,346
1710967807,0,1,0,0,0,1,1,35,87
1881799492,0,1,0,0,1,0,1,192,2396
1528050374,0,0,0,0,0,1,1,74,208
1306188040,0,0,1,0,0,1,0,0,20
1639386477,0,0,0,0,0,1,0,0,20
1730343260,0,0,0,1,0,1,1,262,1758
1821377193,0,1,0,0,1,0,0,0,26
1568499846,0,1,0,0,0,1,1,191,54
1760421648,0,0,1,0,0,1,1,156,2438
1326153917,0,1,0,0,0,1,0,0,13
1659459188,0,1,0,0,1,0,1,657,10912
1790980357,0,1,0,0,0,1,0,0,12
1306089172,0,0,1,0,0,1,0,0,26
1245498906,0,0,1,0,0,1,1,12,382
1336236686,0,0,1,0,0,1,1,48,158
1275569352,0,0,0,1,1,0,0,0,69
1952603805,0,0,0,1,0,1,0,0,13
1639239692,0,0,1,0,0,1,0,0,108
1225156565,0,0,1,0,0,1,0,0,2725
1326123456,0,0,0,0,0,1,1,0,364
1467547133,0,1,0,0,1,0,1,12,27
1508808890,0,0,0,1,1,0,0,0,46
1497765499,0,0,0,1,1,0,0,0,93
1326301953,0,1,0,0,0,1,1,15,49
1104251206,0,0,1,0,0,1,1,0,23
1891723292,0,0,0,1,0,1,0,0,41
1841286853,0,0,1,0,0,1,1,819,560
1093836363,0,1,0,0,0,1,0,0,15
1164504528,0,0,1,0,0,1,1,270,3212
1437151115,0,1,0,0,0,1,1,57,172
1053315408,0,0,1,0,0,1,1,14,0
1497870380,0,0,0,1,0,1,1,12,0
1710059878,0,0,0,1,0,1,1,54,155
1861640997,0,0,0,1,1,0,1,14,262
1841254943,0,0,0,1,0,1,1,82,12
1891848339,0,0,1,0,0,1,1,31,1684
1508949694,0,0,0,0,1,0,0,0,24
1326253642,0,0,0,0,1,0,0,0,45
1205196441,0,1,0,0,1,0,0,0,25
1013943315,0,0,1,0,0,1,0,0,56
1154303345,0,0,0,0,1,0,0,0,16
1477811784,0,0,1,0,1,0,1,39,143
1124028618,0,0,1,0,1,0,1,41,576
1962407601,0,0,0,1,0,1,0,0,1556
1578655866,0,0,0,1,0,1,1,468,2758
1649247339,0,1,0,0,1,0,1,100,880
1932195005,0,0,1,0,1,0,1,128,3626
1902101827,0,0,1,0,0,1,1,30,72
1558427252,0,0,0,1,0,1,1,12,0
1497882898,0,0,1,0,1,0,0,0,18
1508966920,0,0,1,0,0,1,1,680,13950
1881624997,0,0,0,0,0,1,1,17,5500
1558459040,0,0,0,1,0,1,0,0,60
1063417632,0,0,1,0,1,0,1,0,1232
1538201231,0,0,0,0,0,1,1,184,3916
1356396790,0,0,1,0,1,0,1,263,5836
1730524620,0,0,1,0,0,1,0,0,73
1629225404,0,0,0,1,1,0,1,29,374
1609947241,0,0,0,0,0,1,1,0,32
1851554943,0,0,0,0,0,1,1,0,43
1871530170,0,0,0,0,0,1,0,0,450
1942212790,0,0,0,0,0,1,1,129,57
1346684412,0,0,0,1,1,0,1,26,83
1538360847,0,1,0,0,1,0,0,0,21
1841227303,0,0,0,1,1,0,1,12,98
1336344746,0,1,0,0,0,1,1,0,118
1831243427,0,1,0,0,0,1,1,103,124
1295754398,0,0,0,1,1,0,1,26,0
1962472241,0,1,0,0,0,1,1,66,2212
1023294535,0,1,0,0,0,1,0,0,15
1326070863,0,0,0,0,1,0,0,0,12
1659397404,0,0,1,0,0,1,1,0,61
1215132915,0,0,0,1,1,0,1,133,2061
1225041353,0,1,0,0,0,1,1,51,3769
1306810973,0,0,1,0,0,1,1,22,958
1033224480,0,0,1,0,1,0,0,0,16
1730287228,0,0,1,0,0,1,1,0,130
1659312874,0,1,0,0,1,0,1,228,4625
1932163045,0,1,0,0,0,1,0,0,5272
1093844250,0,0,1,0,0,1,0,0,16
1194789917,0,1,0,0,0,1,0,0,647
1306837091,0,0,0,0,0,1,1,954,17718
1043366917,0,0,0,1,0,1,1,15,0
1538325824,0,0,1,0,1,0,1,69,411
1912011032,0,0,1,0,0,1,0,0,11
1598891806,0,0,1,0,0,1,1,25,81
1992018444,0,1,0,0,0,1,1,70,195
1447251558,0,0,0,0,0,1,0,0,454
1487721338,0,0,0,1,0,1,1,21,425
1194741710,0,0,0,0,0,1,1,57,10832
1780818195,0,1,0,0,1,0,0,0,130
1548437338,0,0,0,1,1,0,1,133,462
1033172978,0,0,1,0,0,1,1,40,31
1205007051,0,0,0,0,0,1,1,33,1251
1821206202,0,0,0,0,1,0,0,0,41
1770778045,0,0,0,0,0,1,0,0,54
1982669990,0,1,0,0,0,1,1,141,6430
1760764385,0,1,0,0,1,0,0,0,182
1750330536,0,0,1,0,0,1,1,56,1063
1326142415,0,0,0,0,0,1,0,0,49
1043297955,0,1,0,0,0,1,1,174,927
1245290865,0,0,0,1,0,1,1,327,3692
1609943703,0,0,1,0,1,0,1,70,49
1538134861,0,0,0,1,0,1,0,0,24
1467463265,0,0,0,1,0,1,0,0,353
1316968274,0,0,0,0,1,0,0,0,145
1376982686,0,1,0,0,0,1,1,24,0
1851444640,0,0,0,1,0,1,0,0,17
1245599307,0,1,0,0,1,0,1,11,0
1013994730,0,1,0,0,0,1,0,0,11
1073626065,0,1,0,0,0,1,1,66,1866
1922043934,0,0,0,0,0,1,0,0,3024
1801892161,0,0,0,0,1,0,1,42,4923
1609859974,0,0,0,1,0,1,0,0,453
1437265741,0,0,0,0,0,1,0,0,13
1710242854,0,0,0,0,0,1,1,12,0
1578787545,0,0,0,0,1,0,0,0,36
1972566651,0,0,1,0,0,1,1,0,1246
1245211051,0,1,0,0,1,0,0,0,350
1740541473,0,0,1,0,1,0,0,0,11
1609965409,0,0,0,0,0,1,1,114,2584
1982602694,0,0,1,0,0,1,1,246,6041
1770692782,0,0,1,0,0,1,0,0,136
1609820984,0,1,0,0,0,1,0,0,15
1093822595,0,1,0,0,0,1,1,100,1081
1396721809,0,0,1,0,0,1,0,0,499
1013904374,0,0,1,0,1,0,0,0,82
1437155330,0,0,0,0,0,1,1,86,0
1225375520,0,0,1,0,1,0,1,161,1673
1508838012,0,0,0,0,0,1,0,0,139
1336280775,0,0,0,0,0,1,0,0,65
1043202914,0,1,0,0,0,1,0,0,11752
1811337744,0,0,1,0,1,0,0,0,135
1316967508,0,0,0,0,0,1,0,0,17
1164576088,0,0,1,0,0,1,1,0,14
1780625319,0,0,1,0,0,1,0,0,5725
1376637744,0,0,1,0,0,1,0,0,464
1861673121,0,1,0,0,0,1,1,78,204
1982732350,0,0,0,1,0,1,0,0,23
1629167556,0,0,0,1,1,0,0,0,2021
1124040696,0,0,0,1,0,1,1,0,44
1821045733,0,1,0,0,0,1,1,19,31
1235110719,0,0,1,0,1,0,0,0,1694
1417951161,0,1,0,0,0,1,1,64,0
1669541330,0,0,0,1,0,1,1,68,24
1659369338,0,0,1,0,0,1,1,225,4510
1689682197,0,1,0,0,1,0,0,0,1746
1790745271,0,0,0,1,0,1,1,31,37
1851311195,0,0,1,0,0,1,1,77,83
1386693315,0,0,0,0,0,1,0,0,769
1598843203,0,0,0,1,0,1,1,14,47
1679648232,0,0,0,0,0,1,1,11,0
1790773448,0,0,0,1,1,0,1,20,32
1083740542,0,0,0,1,1,0,1,96,70
1508820093,0,0,1,0,1,0,0,0,1546
1467443465,0,0,0,0,1,0,1,0,274
1649613290,0,0,1,0,1,0,0,0,37
1902878929,0,0,0,0,0,1,0,0,16
1770650244,0,0,0,1,0,1,1,52,309
1659596989,0,0,0,1,0,1,0,0,13
1639303571,0,0,0,1,0,1,0,0,118
1306847785,0,0,1,0,0,1,1,257,6187
1992876957,0,0,0,1,0,1,1,253,1948
1356369482,0,1,0,0,0,1,1,167,74
1841513975,0,0,1,0,0,1,1,40,182
1992881965,0,0,0,0,1,0,1,16,1409
1821234402,0,0,1,0,0,1,1,34,16
1790047231,0,0,0,0,0,1,1,22,0
1407951437,0,0,1,0,1,0,0,0,69
1235151838,0,0,0,0,0,1,1,22,338
1518007921,0,0,0,1,0,1,0,0,12
1023120060,0,0,0,1,1,0,1,46,819
1194739664,0,0,1,0,0,1,1,544,22912
1376609925,0,0,0,0,0,1,0,0,666
1902876493,0,0,1,0,0,1,1,453,501
1407969959,0,0,0,0,0,1,1,169,10253
1750354411,0,1,0,0,0,1,0,0,343
1780613570,0,0,0,1,0,1,1,32,3448
1770542276,0,0,0,0,0,1,1,21,817
1093934515,0,0,1,0,1,0,0,0,59
1144208794,0,0,0,0,1,0,0,0,138
1801041371,0,0,0,1,1,0,0,0,245
1205855814,0,0,1,0,0,1,1,73,117
1457380727,0,0,0,1,1,0,0,0,15
1508142613,0,0,0,1,1,0,0,0,93
1841290079,0,0,0,1,0,1,0,0,941
1285641076,0,0,1,0,0,1,0,0,263
1851472187,0,0,1,0,0,1,0,0,544
1609836667,0,0,1,0,0,1,1,116,151
1043223639,0,0,1,0,0,1,1,1351,20727
1417266255,0,0,0,0,0,1,1,33,604
1518163161,0,0,0,1,1,0,0,0,115
1205992609,0,0,0,1,0,1,1,97,1403
1659370930,0,1,0,0,0,1,0,0,144
1144219312,0,0,0,1,1,0,1,63,2573
1366605297,0,0,0,0,1,0,0,0,13
1114148202,0,0,1,0,0,1,0,0,1191
1710107255,0,0,0,0,1,0,1,84,921
1689837825,0,1,0,0,0,1,0,0,19
1205878311,0,0,0,0,1,0,1,100,7778
1669519781,0,1,0,0,0,1,1,73,164
1093058786,0,1,0,0,1,0,1,0,30
1366612749,0,0,0,1,1,0,1,58,212
1386890598,0,0,0,1,0,1,1,14,39
1144531088,0,1,0,0,1,0,1,21,476
1326093535,0,0,1,0,0,1,1,13,1407
1346350543,0,1,0,0,0,1,1,279,2437
1619936093,0,1,0,0,0,1,1,797,14624
1326001314,0,0,1,0,1,0,1,72,245
1043325483,0,0,0,1,0,1,1,575,13442
1447576095,0,0,0,1,1,0,0,0,27
1063473718,0,1,0,0,0,1,0,0,11
1144405937,0,0,1,0,1,0,0,0,202
1083804884,0,1,0,0,0,1,1,81,350
1518015734,0,0,1,0,0,1,0,0,49
1114169539,0,0,0,0,0,1,0,0,59
1033273255,0,0,0,1,1,0,1,16,210
1205192887,0,0,0,0,0,1,1,12,53
1316956469,0,0,1,0,0,1,0,0,43
1457616914,0,1,0,0,0,1,0,0,52
